Üniversite,Bölüm,İmam Hatip Sayısı,İmam Hatip Oranı,URL
"BEYKOZ ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=200851570"
"BEYKOZ ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(Sosyal Bilimler Fakültesi)","PSİKOLOJİ","1","% 11,1","https://yokatlas.yok.gov.tr/lisans.php?y=200851605"
"BEYKOZ ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=200851606"
"ÇAĞ ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 7,7","https://yokatlas.yok.gov.tr/lisans.php?y=201010536"
"ÇAĞ ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 1,2","https://yokatlas.yok.gov.tr/lisans.php?y=201010545"
"ÇANKAYA ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=201110571"
"ÇANKAYA ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=201110589"
"ÇANKAYA ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=201110598"
"DEMİROĞLU BİLİM ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 10,0","https://yokatlas.yok.gov.tr/lisans.php?y=202610112"
"DEMİROĞLU BİLİM ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 2,7","https://yokatlas.yok.gov.tr/lisans.php?y=202650601"
"DOĞUŞ ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 9,1","https://yokatlas.yok.gov.tr/lisans.php?y=201210094"
"DOĞUŞ ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 8,3","https://yokatlas.yok.gov.tr/lisans.php?y=201211108"
"DOĞUŞ ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","3","% 5,1","https://yokatlas.yok.gov.tr/lisans.php?y=201290439"
"DOĞUŞ ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 2,9","https://yokatlas.yok.gov.tr/lisans.php?y=201290446"
"FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=201410135"
"FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","5","% 33,3","https://yokatlas.yok.gov.tr/lisans.php?y=201410144"
"FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ (%25 İndirimli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","2","% 10,5","https://yokatlas.yok.gov.tr/lisans.php?y=201490248"
"FENERBAHÇE ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=209010076"
"FENERBAHÇE ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","1","% 12,5","https://yokatlas.yok.gov.tr/lisans.php?y=209010135"
"FENERBAHÇE ÜNİVERSİTESİ (%25 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 5,7","https://yokatlas.yok.gov.tr/lisans.php?y=209010261"
"FENERBAHÇE ÜNİVERSİTESİ (İngilizce) (%25 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=209010268"
"HALİÇ ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 11,1","https://yokatlas.yok.gov.tr/lisans.php?y=201910078"
"HALİÇ ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","2","% 14,3","https://yokatlas.yok.gov.tr/lisans.php?y=201910087"
"HALİÇ ÜNİVERSİTESİ (%25 İndirimli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","3","% 4,2","https://yokatlas.yok.gov.tr/lisans.php?y=201910915"
"HALİÇ ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 9,1","https://yokatlas.yok.gov.tr/lisans.php?y=201990501"
"HALİÇ ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=201990526"
"HALİÇ ÜNİVERSİTESİ (İngilizce) (%25 İndirimli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","3","% 5,3","https://yokatlas.yok.gov.tr/lisans.php?y=201990527"
"HASAN KALYONCU ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","1","% 2,3","https://yokatlas.yok.gov.tr/lisans.php?y=201610618"
"HASAN KALYONCU ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 13,3","https://yokatlas.yok.gov.tr/lisans.php?y=201610627"
"HASAN KALYONCU ÜNİVERSİTESİ (%25 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","1","% 3,2","https://yokatlas.yok.gov.tr/lisans.php?y=201610645"
"IŞIK ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=202090260"
"IŞIK ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=202090261"
"IŞIK ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=202090262"
"IŞIK ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=202090263"
"IŞIK ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=202090264"
"IŞIK ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=202090265"
"İBN HALDUN ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","11","% 84,6","https://yokatlas.yok.gov.tr/lisans.php?y=208610087"
"İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","3","% 10,0","https://yokatlas.yok.gov.tr/lisans.php?y=202110656"
"İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=202110232"
"İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 15,4","https://yokatlas.yok.gov.tr/lisans.php?y=202110241"
"İSTANBUL 29 MAYIS ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(Edebiyat Fakültesi)","PSİKOLOJİ","6","% 50,0","https://yokatlas.yok.gov.tr/lisans.php?y=202210249"
"İSTANBUL 29 MAYIS ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(Edebiyat Fakültesi)","PSİKOLOJİ","10","% 15,6","https://yokatlas.yok.gov.tr/lisans.php?y=202210258"
"İSTANBUL AREL ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","2","% 11,1","https://yokatlas.yok.gov.tr/lisans.php?y=202310699"
"İSTANBUL AREL ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","2","% 14,3","https://yokatlas.yok.gov.tr/lisans.php?y=202310706"
"İSTANBUL AREL ÜNİVERSİTESİ (%25 İndirimli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=202390633"
"İSTANBUL ATLAS ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","2","% 18,2","https://yokatlas.yok.gov.tr/lisans.php?y=209310027"
"İSTANBUL ATLAS ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","2","% 3,0","https://yokatlas.yok.gov.tr/lisans.php?y=209310028"
"İSTANBUL ATLAS ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","1","% 10,0","https://yokatlas.yok.gov.tr/lisans.php?y=209310056"
"İSTANBUL ATLAS ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=209310057"
"İSTANBUL AYDIN ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 3,0","https://yokatlas.yok.gov.tr/lisans.php?y=202410035"
"İSTANBUL AYDIN ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 8,3","https://yokatlas.yok.gov.tr/lisans.php?y=202410044"
"İSTANBUL AYDIN ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 11,1","https://yokatlas.yok.gov.tr/lisans.php?y=202491080"
"İSTANBUL AYDIN ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","3","% 7,1","https://yokatlas.yok.gov.tr/lisans.php?y=202491087"
"İSTANBUL BEYKENT ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=210302369"
"İSTANBUL BEYKENT ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=210302362"
"İSTANBUL BEYKENT ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 7,7","https://yokatlas.yok.gov.tr/lisans.php?y=210301249"
"İSTANBUL BEYKENT ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","3","% 4,2","https://yokatlas.yok.gov.tr/lisans.php?y=210301256"
"İSTANBUL BİLGİ ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(Sosyal ve Beşeri Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=202510097"
"İSTANBUL BİLGİ ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(Sosyal ve Beşeri Bilimler Fakültesi)","PSİKOLOJİ","3","% 18,8","https://yokatlas.yok.gov.tr/lisans.php?y=202510104"
"İSTANBUL BİLGİ ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(Sosyal ve Beşeri Bilimler Fakültesi)","PSİKOLOJİ","2","% 3,7","https://yokatlas.yok.gov.tr/lisans.php?y=202510776"
"İSTANBUL ESENYURT ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(Sanat ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","1","% 4,0","https://yokatlas.yok.gov.tr/lisans.php?y=207510707"
"İSTANBUL ESENYURT ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(Sanat ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 20,0","https://yokatlas.yok.gov.tr/lisans.php?y=207510716"
"İSTANBUL ESENYURT ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(Sanat ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","3","% 8,8","https://yokatlas.yok.gov.tr/lisans.php?y=207510734"
"İSTANBUL GALATA ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(Sanat ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=209810030"
"İSTANBUL GALATA ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(Sanat ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 18,2","https://yokatlas.yok.gov.tr/lisans.php?y=209810031"
"İSTANBUL GALATA ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(Sanat ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","1","% 1,6","https://yokatlas.yok.gov.tr/lisans.php?y=209810032"
"İSTANBUL GALATA ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(Sanat ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=209810061"
"İSTANBUL GALATA ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(Sanat ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=209810062"
"İSTANBUL GALATA ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(Sanat ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=209810115"
"İSTANBUL GEDİK ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=201710698"
"İSTANBUL GEDİK ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 14,3","https://yokatlas.yok.gov.tr/lisans.php?y=201710705"
"İSTANBUL GEDİK ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","4","% 7,4","https://yokatlas.yok.gov.tr/lisans.php?y=201790257"
"İSTANBUL GELİŞİM ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=202710332"
"İSTANBUL GELİŞİM ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 15,4","https://yokatlas.yok.gov.tr/lisans.php?y=202710341"
"İSTANBUL GELİŞİM ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","1","% 9,1","https://yokatlas.yok.gov.tr/lisans.php?y=202710941"
"İSTANBUL GELİŞİM ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 9,5","https://yokatlas.yok.gov.tr/lisans.php?y=202710968"
"İSTANBUL GELİŞİM ÜNİVERSİTESİ (%25 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 8,3","https://yokatlas.yok.gov.tr/lisans.php?y=202790592"
"İSTANBUL KENT ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","3","% 23,1","https://yokatlas.yok.gov.tr/lisans.php?y=208750214"
"İSTANBUL KENT ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 22,2","https://yokatlas.yok.gov.tr/lisans.php?y=208750216"
"İSTANBUL KENT ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 3,3","https://yokatlas.yok.gov.tr/lisans.php?y=208750327"
"İSTANBUL KENT ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","1","% 4,5","https://yokatlas.yok.gov.tr/lisans.php?y=208750334"
"İSTANBUL KENT ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=208750446"
"İSTANBUL KENT ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=208750453"
"İSTANBUL KÜLTÜR ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=203010124"
"İSTANBUL KÜLTÜR ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","1","% 6,7","https://yokatlas.yok.gov.tr/lisans.php?y=203010133"
"İSTANBUL KÜLTÜR ÜNİVERSİTESİ (%25 İndirimli) (4 Yıllık)
(Fen-Edebiyat Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=203010751"
"İSTANBUL MEDİPOL ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","7","% 46,7","https://yokatlas.yok.gov.tr/lisans.php?y=203110353"
"İSTANBUL MEDİPOL ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","3","% 21,4","https://yokatlas.yok.gov.tr/lisans.php?y=203110617"
"İSTANBUL MEDİPOL ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","5","% 6,6","https://yokatlas.yok.gov.tr/lisans.php?y=203110362"
"İSTANBUL MEDİPOL ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","1","% 2,0","https://yokatlas.yok.gov.tr/lisans.php?y=203110626"
"İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=210401921"
"İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=210401928"
"İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 3,7","https://yokatlas.yok.gov.tr/lisans.php?y=210401935"
"İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 18,2","https://yokatlas.yok.gov.tr/lisans.php?y=210401942"
"İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=210401949"
"İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","1","% 4,5","https://yokatlas.yok.gov.tr/lisans.php?y=210401956"
"İSTANBUL OKAN ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=204790545"
"İSTANBUL OKAN ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","1","% 11,1","https://yokatlas.yok.gov.tr/lisans.php?y=204790546"
"İSTANBUL OKAN ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=204790547"
"İSTANBUL OKAN ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=204790591"
"İSTANBUL OKAN ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","1","% 9,1","https://yokatlas.yok.gov.tr/lisans.php?y=204790598"
"İSTANBUL OKAN ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","2","% 5,0","https://yokatlas.yok.gov.tr/lisans.php?y=204790605"
"İSTANBUL RUMELİ ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=208151106"
"İSTANBUL RUMELİ ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","2","% 15,4","https://yokatlas.yok.gov.tr/lisans.php?y=208151107"
"İSTANBUL RUMELİ ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=208151145"
"İSTANBUL RUMELİ ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","1","% 11,1","https://yokatlas.yok.gov.tr/lisans.php?y=208151146"
"İSTANBUL RUMELİ ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","1","% 7,7","https://yokatlas.yok.gov.tr/lisans.php?y=208151147"
"İSTANBUL RUMELİ ÜNİVERSİTESİ (%25 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","PSİKOLOJİ","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=208151337"
"İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","4","% 40,0","https://yokatlas.yok.gov.tr/lisans.php?y=203210307"
"İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ (%25 İndirimli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","8","% 20,0","https://yokatlas.yok.gov.tr/lisans.php?y=203210325"
"İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","3","% 37,5","https://yokatlas.yok.gov.tr/lisans.php?y=203210573"
"İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ (İngilizce) (%25 İndirimli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","6","% 18,8","https://yokatlas.yok.gov.tr/lisans.php?y=203210591"
"İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(İnsan ve Toplum Bilimleri Fakültesi)","PSİKOLOJİ","1","% 7,1","https://yokatlas.yok.gov.tr/lisans.php?y=203211361"
